2025-08-24 17:20:39 - __main__ - INFO - ====== 开始数据获取 ======
2025-08-24 17:20:39 - __main__ - INFO - 正常模式：使用10年数据
2025-08-24 17:20:39 - src.data_storage.data_saver - INFO - init saver, file path: ./data/stock_data.db
2025-08-24 17:20:39 - src.data_storage.data_saver - INFO - read stock_daily data from sqlite, sql command: select * from stock_daily where trade_date >= 20150827 and trade_date <= 20250824
2025-08-24 17:20:41 - __main__ - INFO - 获取数据完成: 20220104至20250819, 共691696条记录, 800支股票
2025-08-24 17:20:41 - __main__ - INFO - 过滤后剩余股票: 800
2025-08-24 17:20:41 - __main__ - INFO - ====== 开始计算技术指标 ======
2025-08-24 17:20:42 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 000002.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002340.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002352.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002353.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002371.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002372.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002385.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002409.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002410.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002415.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002414.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002423.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002422.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002429.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002430.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002432.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002436.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002439.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002444.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002460.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002459.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002463.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002461.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002465.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002466.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002472.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002475.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002493.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002500.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002507.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002508.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002517.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002532.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002558.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002568.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002563.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002572.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002594.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002595.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002601.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002600.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002607.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002603.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002608.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002624.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002648.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002653.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002670.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002673.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002683.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002709.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002714.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002736.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002738.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002739.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002773.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002756.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002821.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:43 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002797.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002831.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002837.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002850.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002841.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002851.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002916.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002920.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002926.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002938.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002939.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002945.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002958.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002966.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 002984.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 003022.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 003031.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 003816.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 003035.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300001.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300002.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300003.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300012.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300014.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300015.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300017.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300024.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300037.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300033.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300054.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300058.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300070.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300059.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300073.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300115.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300122.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300124.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300136.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300140.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300142.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300144.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300146.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300212.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300207.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300223.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300251.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300274.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300285.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300308.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300316.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300339.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300346.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300373.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300347.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300383.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300390.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300395.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300394.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300408.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300413.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300418.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300433.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300442.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300450.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300454.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300458.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300474.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300476.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300487.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300496.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300498.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300529.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
2025-08-24 17:20:44 - src.data_preprocessing.technical_indicators - WARNING - Missing features for stock 300502.SZ: {'VOLUME', 'MA', 'BBANDS', 'CANDLESTICK'}
